epoch,train_loss,train_energy,train_residual,train_residual_raw,val_loss,val_energy,val_residual,val_residual_raw,lr,residual_ramp,effective_residual_weight
129,6.997779293392263e-05,6.937689699875822e-05,0.0012017920449518171,1.1461181785653058e-13,7.051990542095155e-05,6.98981893947348e-05,0.0012434187810868025,1.1858164461215487e-13,0.00012181432413965435,1.0,0.0005
130,6.926623584951227e-05,6.86708980060372e-05,0.001190675890183676,1.1355169881193121e-13,7.049296254990622e-05,6.988865789026022e-05,0.0012086147908121347,1.1526250873888921e-13,0.00012079116908177601,1.0,0.0005
131,7.039553402445547e-05,6.989447927295814e-05,0.0010021096697250792,9.556862294945403e-14,7.046389509923756e-05,6.988142558839172e-05,0.0011649152729660273,1.1109495078433576e-13,0.00011976573403791266,1.0,0.0005
132,6.984503198833347e-05,6.92699576868139e-05,0.0011501492097800187,1.096867748759248e-13,7.06679857103154e-05,6.991994450800121e-05,0.0014960851985961199,1.426777939501564e-13,0.00011873813145857256,1.0,0.0005
133,6.997697556024355e-05,6.931228439868191e-05,0.001329382994977789,1.2677983882257034e-13,7.053453009575605e-05,6.98993680998683e-05,0.0012702824315056205,1.2114357368815665e-13,0.00011770847403195841,1.0,0.0005
134,6.983195215964817e-05,6.923000540355442e-05,0.0012038938915238605,1.1481226524606122e-13,7.071036088746041e-05,6.989402754697949e-05,0.0016326452605426311,1.5570121689352512e-13,0.0001166768746716103,1.0,0.0005
135,6.995193455052577e-05,6.926254989871345e-05,0.0013787691812899153,1.314896747927571e-13,7.055629976093769e-05,6.993948045419529e-05,0.0012336367508396506,1.1764875640536687e-13,0.00011564344650402317,1.0,0.0005
136,6.994767947185595e-05,6.938848636602446e-05,0.0011183860232280094,1.0665760025979602e-13,7.047762483125553e-05,6.98870062478818e-05,0.0011812299489974976,1.1265087576954255e-13,0.00011460830285624125,1.0,0.0005
137,6.934540332452851e-05,6.877169012036806e-05,0.0011474256397824797,1.0942703265334399e-13,7.0492947997991e-05,6.987257802393287e-05,0.0012407262111082673,1.1832485132760168e-13,0.00011357155724343052,1.0,0.0005
138,6.974999232008516e-05,6.922957291570098e-05,0.0010408386538768093,9.926210672782461e-14,7.04772537574172e-05,6.987248343648389e-05,0.0012095290003344417,1.153496650410299e-13,0.0001125333233564305,1.0,0.0005
139,6.972847176396083e-05,6.917343655960255e-05,0.0011100695247493557,1.0586447794477142e-13,7.051785360090435e-05,6.987468805164099e-05,0.0012863146839663386,1.2267254269685002e-13,0.00011149371504928675,1.0,0.0005
140,6.98365376161222e-05,6.925135972254547e-05,0.0011703565162290836,1.1161389140563227e-13,7.048490806482732e-05,6.988078530412167e-05,0.001208235160447657,1.1522630993885535e-13,0.00011045284632676544,1.0,0.0005
141,6.949513007677555e-05,6.89462616781199e-05,0.001097737204271637,1.0468837660247427e-13,7.05493803252466e-05,6.987107190070674e-05,0.0013566494453698397,1.2938014917231178e-13,0.00010941083133185153,1.0,0.0005
142,6.95803645905502e-05,6.893531432162213e-05,0.0012901004727424706,1.2303356479249893e-13,7.050799467833713e-05,6.990207475610077e-05,0.0012118465965613723,1.1557069320641822e-13,0.00010836778433323162,1.0,0.0005
143,6.99469085903128e-05,6.93664976821865e-05,0.0011608216810924143,1.1070458057627845e-13,7.048232509987429e-05,6.987239612499252e-05,0.0012198679614812136,1.1633569270679683e-13,0.00010732381971276325,1.0,0.0005
144,6.974035993877451e-05,6.92121223329519e-05,0.0010564747972855882,1.0075328514622887e-13,7.045749225653708e-05,6.986587686697021e-05,0.0011832143645733595,1.128401232587499e-13,0.00010627905195293142,1.0,0.0005
145,6.987362761164905e-05,6.935152228156073e-05,0.0010442104653289573,9.95836665634153e-14,7.050242857076228e-05,6.986477092141286e-05,0.0012752885231748223,1.2162100211481064e-13,0.00010523359562429447,1.0,0.0005
146,6.998594607605394e-05,6.946525289834934e-05,0.0010413858581776337,9.931429205443619e-14,7.042696961434558e-05,6.987009692238644e-05,0.0011137305991724133,1.062136015532629e-13,0.00010418756537292005,1.0,0.0005
147,6.925430697866448e-05,6.871358327463002e-05,0.001081447914179604,1.0313490801281452e-13,7.044933590805158e-05,6.987219967413694e-05,0.0011542756110429764,1.1008027985242447e-13,0.00010314107590781288,1.0,0.0005
148,6.947245128685609e-05,6.889271235657793e-05,0.0011594779685857879,1.1057643362208692e-13,7.045156235108152e-05,6.987188680795953e-05,0.0011593562085181475,1.105647894745175e-13,0.00010209424198833577,1.0,0.0005
149,6.931888455548718e-05,6.878414027041645e-05,0.0010694883619750833,1.0199435483439583e-13,7.044769881758839e-05,6.986548396525905e-05,0.001164418994449079,1.1104765924082466e-13,0.00010104717841162465,1.0,0.0005
150,6.926487647865157e-05,6.873150118350414e-05,0.0010667497270456436,1.0173317914493845e-13,7.048459519864991e-05,6.986351945670322e-05,0.0012421398423612118,1.1845967186775025e-13,0.00010000000000000007,1.0,0.0005
151,6.957838146047572e-05,6.905089327828737e-05,0.001054975797098635,1.0061032970165487e-13,7.044838275760412e-05,6.987978122197092e-05,0.0011372313601896167,1.0845483717917062e-13,9.89528215883755e-05,1.0,0.0005
152,6.943358546438612e-05,6.890571560272632e-05,0.0010557401751688982,1.0068322432342826e-13,7.046706741675735e-05,6.987624510657042e-05,0.0011816490441560745,1.1269084894838938e-13,9.79057580116644e-05,1.0,0.0005
153,6.968807355082452e-05,6.912927470323867e-05,0.0011175975629712565,1.065824060153533e-13,7.048395491437986e-05,6.988546374486759e-05,0.0011969711631536484,1.141520553213024e-13,9.685892409218724e-05,1.0,0.0005
154,6.968417894035988e-05,6.910728416958097e-05,0.0011537910717286928,1.1003408744183611e-13,7.062188524287194e-05,6.987678352743387e-05,0.001490203314460814,1.4211688195622102e-13,9.58124346270801e-05,1.0,0.0005
155,6.95226239474585e-05,6.900130380418594e-05,0.0010426404922450813,9.943394387113938e-14,7.04303165548481e-05,6.985860090935603e-05,0.0011434258194640279,1.0904558506164008e-13,9.476640437570568e-05,1.0,0.0005
156,6.992072858492512e-05,6.941376020638587e-05,0.0010139362988164807,9.669649848525574e-14,7.046198152238503e-05,6.986539665376768e-05,0.0011932030320167542,1.1379269651123208e-13,9.372094804706875e-05,1.0,0.0005
157,6.945043781543372e-05,6.885487232081023e-05,0.0011911310218037817,1.1359510376629858e-13,7.049276609905064e-05,6.986768858041614e-05,0.0012501447927206755,1.1922311282750592e-13,9.267618028723691e-05,1.0,0.0005
158,6.961285778404198e-05,6.909146081158986e-05,0.001042793614403108,9.944854557063079e-14,7.04247213434428e-05,6.985972140682861e-05,0.0011299937032163143,1.0776457308979415e-13,9.163221566676851e-05,1.0,0.0005
159,6.961287196599326e-05,6.904974959640748e-05,0.0011262450223172998,1.0740709239582823e-13,7.08015140844509e-05,6.98928561178036e-05,0.0018173481803387403,1.7331585656660958e-13,9.058916866814862e-05,1.0,0.0005
160,6.968359082100629e-05,6.912522754430676e-05,0.0011167258524406953,1.0649927464150009e-13,7.046238897601143e-05,6.989869143581018e-05,0.0011273822747170925,1.0751555217956496e-13,8.954715367323472e-05,1.0,0.0005
161,6.91232380015239e-05,6.855138534605029e-05,0.0011437051442167643,1.0907222094583838e-13,7.043890946079046e-05,6.986360676819459e-05,0.0011505790753290057,1.0972779217362227e-13,8.85062849507134e-05,1.0,0.0005
162,6.95112163558113e-05,6.899753226839416e-05,0.0010273677338372474,9.797742035576647e-14,7.04109261278063e-05,6.985128129599616e-05,0.0011192787205800414,1.0674273964728087e-13,8.746667664356963e-05,1.0,0.0005
163,6.963721127742586e-05,6.917692926589999e-05,0.0009205630848231584,8.779173488736809e-14,7.041083154035732e-05,6.985818617977202e-05,0.001105302246287465,1.0540981472016361e-13,8.642844275656961e-05,1.0,0.0005
164,6.925353745365578e-05,6.87401387317627e-05,0.0010267963028173514,9.792292346188534e-14,7.039987394819036e-05,6.984174979152158e-05,0.0011162594892084599,1.0645479587905946e-13,8.539169714375891e-05,1.0,0.0005
165,6.903180079554382e-05,6.854592739126913e-05,0.0009717474281156467,9.267305351040292e-14,7.042794459266588e-05,6.985203071963042e-05,0.0011518362443894148,1.0984768460510844e-13,8.435655349597697e-05,1.0,0.0005
166,6.94069554595182e-05,6.891536198100627e-05,0.0009831879889766165,9.376411067746109e-14,7.04421108821407e-05,6.986928201513365e-05,0.001145628746598959,1.0925566956134988e-13,8.332312532838978e-05,1.0,0.0005
167,6.983242596014229e-05,6.937226665332534e-05,0.0009203179042896856,8.776835344731804e-14,7.041089702397585e-05,6.984810170251876e-05,0.001125565730035305,1.0734231700119251e-13,8.22915259680417e-05,1.0,0.0005
168,6.915076603221123e-05,6.861106287372314e-05,0.0010794071693731061,1.0294028826738694e-13,7.043499499559402e-05,6.984463834669441e-05,0.0011807307600975037,1.1260324541285255e-13,8.126186854142757e-05,1.0,0.0005
169,6.96572141181204e-05,6.919847682939243e-05,0.0009174748319911502,8.74972155018817e-14,7.037579052848741e-05,6.983971252338961e-05,0.001072154613211751,1.0224863355090194e-13,8.023426596208741e-05,1.0,0.0005
170,6.920450909153985e-05,6.871835328145268e-05,0.0009723118273541331,9.272687938191194e-14,7.039462798275054e-05,6.98348885634914e-05,0.0011194855906069279,1.0676243146923864e-13,7.92088309182241e-05,1.0,0.0005
171,6.934071279829368e-05,6.886716030332876e-05,0.0009471049381348984,9.032296387152573e-14,7.055785681586713e-05,6.98803341947496e-05,0.0013550488511100411,1.2922749350642582e-13,7.818567586034578e-05,1.0,0.0005
172,6.935857182123966e-05,6.878071773394753e-05,0.0011557088178282572,1.1021697839382551e-13,7.047453982522711e-05,6.986167863942683e-05,0.001225751475431025,1.1689678088358524e-13,7.716491298893448e-05,1.0,0.0005
173,6.924141188530978e-05,6.872986396971963e-05,0.0010230961103797338,9.757004534396393e-14,7.042023935355246e-05,6.984592619119212e-05,0.001148637500591576,1.0954261721882533e-13,7.614665424214196e-05,1.0,0.0005
174,6.978620069152755e-05,6.930422757049801e-05,0.0009639460911137699,9.192906209246912e-14,7.039630872895941e-05,6.984839274082333e-05,0.0010958362836390734,1.0450708088629787e-13,7.513101128351456e-05,1.0,0.0005
175,6.945241329958662e-05,6.896460066762579e-05,0.0009756253463003027,9.304288170512726e-14,7.037786417640746e-05,6.984233914408833e-05,0.0010710444767028093,1.0214276798502231e-13,7.411809548974797e-05,1.0,0.0005
176,6.957385704805285e-05,6.913624470066911e-05,0.000875223517295573,8.346781798145731e-14,7.037009345367551e-05,6.984098581597209e-05,0.0010582213290035725,1.0091985569709444e-13,7.310801793847349e-05,1.0,0.0005
177,6.978795308742073e-05,6.933567031302442e-05,0.0009045657411738599,8.626610973504663e-14,7.037453178782016e-05,6.98347357683815e-05,0.0010795987909659743,1.0295854202839114e-13,7.21008893960771e-05,1.0,0.0005
178,6.957636084072134e-05,6.913114832398497e-05,0.0008904246506833677,8.49175100469022e-14,7.039206684567034e-05,6.984137871768326e-05,0.0011013802140951157,1.0503577174691969e-13,7.109682030555285e-05,1.0,0.0005
179,6.997208821318917e-05,6.955331541653091e-05,0.0008375456554704677,7.987457615930814e-14,7.036860915832222e-05,6.98355506756343e-05,0.0010661339620128274,1.016744468566172e-13,7.009592077439137e-05,1.0,0.0005
180,6.95846386607026e-05,6.914993225679718e-05,0.0008694123268577317,8.291361925481908e-14,7.040677155600861e-05,6.982955528656021e-05,0.0011544279986992478,1.1009481493779935e-13,6.909830056250529e-05,1.0,0.0005
181,6.906296927146456e-05,6.860229855115226e-05,0.0009213408555882841,8.786590970612404e-14,7.037412433419377e-05,6.983869388932362e-05,0.0010708465706557035,1.0212390964348464e-13,6.810406907019302e-05,1.0,0.0005
182,6.997327135789003e-05,6.956581218203657e-05,0.0008149179644780075,7.771663057518809e-14,7.036682654870674e-05,6.983851926634088e-05,0.0010565986158326268,1.0076508583697213e-13,6.711333532614168e-05,1.0,0.0005
183,6.93942569403404e-05,6.894541248754141e-05,0.0008976885958148513,8.561025189428377e-14,7.040509080979973e-05,6.984392530284822e-05,0.0011223270557820797,1.0703344135477855e-13,6.612620797547087e-05,1.0,0.0005
184,6.95450753328722e-05,6.908954600152417e-05,0.0009110586557900375,8.688532159980543e-14,7.037867180770263e-05,6.984334322623909e-05,0.0010706415632739663,1.0210432624174412e-13,6.51427952678185e-05,1.0,0.0005
185,6.970403712515135e-05,6.926714941381745e-05,0.0008737749382616731,8.332966954935442e-14,7.040599302854389e-05,6.983998173382133e-05,0.0011320274788886309,1.0795854363471538e-13,6.416320504547e-05,1.0,0.0005
186,6.916363189841416e-05,6.866443202282317e-05,0.0009983992810810964,9.521477203572744e-14,7.047449616948143e-05,6.988641689531505e-05,0.0011761547066271305,1.1216685403842713e-13,6.318754473153224e-05,1.0,0.0005
187,6.915520473631983e-05,6.86929483505329e-05,0.0009245133743684549,8.816846304119375e-14,7.038359763100743e-05,6.984166975598782e-05,0.0010838707676157355,1.033659513234933e-13,6.221592131815329e-05,1.0,0.0005
188,6.918590816755984e-05,6.870070156163804e-05,0.0009704131279851041,9.254580676559994e-14,7.036469469312578e-05,6.982988998061046e-05,0.0010696055833250284,1.020055215425128e-13,6.124844135478972e-05,1.0,0.0005
189,6.959845212789379e-05,6.914849161718957e-05,0.0008999212433868167,8.582317530387699e-14,7.036459282971919e-05,6.983402272453532e-05,0.0010611199541017413,1.0119627304096962e-13,6.0285210936521935e-05,1.0,0.0005
190,6.918284424947637e-05,6.874019977581388e-05,0.0008852892462558792,8.442775909978348e-14,7.035522139631212e-05,6.982997001614422e-05,0.0010504701640456915,1.0018066020842098e-13,5.932633569241998e-05,1.0,0.0005
191,6.96385924761594e-05,6.922100307084462e-05,0.0008351785842116165,7.96488350738883e-14,7.036777242319658e-05,6.983632920309901e-05,0.0010628688614815474,1.0136310465026083e-13,5.837192077395991e-05,1.0,0.0005
192,6.90708243459763e-05,6.862324442994639e-05,0.0008951593728112531,8.53690476337957e-14,7.034622831270099e-05,6.982871127547696e-05,0.0010350419906899333,9.87092894401409e-14,5.742207084349274e-05,1.0,0.0005
193,6.910557690928927e-05,6.864866378946008e-05,0.0009138251095418266,8.71491506558613e-14,7.034370355540887e-05,6.98258081683889e-05,0.0010358000872656703,9.878159217251853e-14,5.647689006276726e-05,1.0,0.0005
194,6.952081507040283e-05,6.909575596968723e-05,0.0008501174876474286,8.107351919503355e-14,7.035448652459309e-05,6.982897320995107e-05,0.0010510572465136647,1.0023663892183912e-13,5.553648208150728e-05,1.0,0.0005
195,6.918769805313293e-05,6.874453871297824e-05,0.0008863184780624332,8.452591367969304e-14,7.034267764538527e-05,6.982725608395413e-05,0.001030840678140521,9.830864285608962e-14,5.460095002604533e-05,1.0,0.0005
196,6.925595516804606e-05,6.881623316291814e-05,0.0008794445203127876,8.387036324010758e-14,7.036327588139102e-05,6.983821367612109e-05,0.0010501372162252665,1.0014887953224e-13,5.367039648801386e-05,1.0,0.0005
197,6.969425984129499e-05,6.927586379125557e-05,0.0008367923324162109,7.980273409800189e-14,7.035487942630425e-05,6.982607010286301e-05,0.0010575841879472136,1.0085911327038094e-13,5.274492351309462e-05,1.0,0.0005
198,6.930501966330744e-05,6.884147777612778e-05,0.0009270828884189664,8.841351179759503e-14,7.038232433842495e-05,6.982695776969194e-05,0.0011107290629297495,1.0592738573225388e-13,5.1824632589828465e-05,1.0,0.0005
199,6.920392368525519e-05,6.873664775196368e-05,0.0009345514117740095,8.912576601080147e-14,7.037094474071637e-05,6.982790364418179e-05,0.0010860838228836656,1.0357701838142191e-13,5.0909624638485924e-05,1.0,0.0005
200,6.951247805619013e-05,6.907172829121888e-05,0.0008814983238600258,8.406622976060757e-14,7.034604641376063e-05,6.982632476137951e-05,0.0010394318960607052,9.91279473327826e-14,4.999999999999998e-05,1.0,0.0005
201,6.94967381867296e-05,6.907336020218682e-05,0.0008467548508078681,8.075283349744444e-14,7.034400186967105e-05,6.982009654166177e-05,0.0010478197364136577,9.992787847190598e-14,4.909585842496287e-05,1.0,0.0005
202,6.927851322639766e-05,6.885223312133734e-05,0.0008525605623263045,8.130650913099003e-14,7.034323789412156e-05,6.982334889471531e-05,0.0010398017475381494,9.916322456096985e-14,4.8197299062686995e-05,1.0,0.0005
203,6.994800417687966e-05,6.954066462270221e-05,0.0008146794802919661,7.769388811382306e-14,7.034071313682944e-05,6.982281047385186e-05,0.0010358089348301291,9.878242565293863e-14,4.7304420450332244e-05,1.0,0.0005
204,6.901427289032994e-05,6.857987565296245e-05,0.0008687937742699001,8.285462826253665e-14,7.036374154267833e-05,6.982345075812191e-05,0.0010805998463183641,1.0305401958220564e-13,4.641732050210036e-05,1.0,0.0005
205,6.910466531812513e-05,6.865968809845873e-05,0.0008899545463757053,8.487267777023625e-14,7.03327459632419e-05,6.98291914886795e-05,0.0010071336291730404,9.604776284206917e-14,4.553609649849732e-05,1.0,0.0005
206,6.955103372555163e-05,6.91351621861617e-05,0.0008317425129816757,7.932114435639944e-14,7.03263795003295e-05,6.982662307564169e-05,0.0009995241416618228,9.5322052117916e-14,4.4660845075665596e-05,1.0,0.0005
207,6.970060373640667e-05,6.92941418600316e-05,0.0008129240117248905,7.752647311417856e-14,7.033584552118555e-05,6.982261402299628e-05,0.0010264780139550567,9.789256671987115e-14,4.379166221478696e-05,1.0,0.0005
208,6.866666327538443e-05,6.823016328626644e-05,0.0008730003412939229,8.325579920305176e-14,7.032646681182086e-05,6.982243212405592e-05,0.0010080649517476559,9.613656577625931e-14,4.292864323155684e-05,1.0,0.0005
209,6.932531045927366e-05,6.892714366786404e-05,0.0007963331452752384,7.594424514307823e-14,7.03336700098589e-05,6.982757622608915e-05,0.001012176158837974,9.652864038688438e-14,4.20718827657321e-05,1.0,0.0005
210,6.932700871710933e-05,6.888479389491002e-05,0.0008844310517414963,8.434591527343605e-14,7.034285954432562e-05,6.98286821716465e-05,0.0010283621959388256,9.807225967743347e-14,4.122147477075269e-05,1.0,0.0005
211,6.951654704299488e-05,6.909807367049063e-05,0.0008369462487635092,7.981741240372732e-14,7.034547888906673e-05,6.982523336773738e-05,0.001040459144860506,9.92259253278574e-14,4.03775125034384e-05,1.0,0.0005
212,6.947491019056573e-05,6.90450045621512e-05,0.0008598108508553104,8.199795005061653e-14,7.034109148662537e-05,6.982729973969981e-05,0.0010276135290041566,9.800085141184814e-14,3.954008851376251e-05,1.0,0.0005
213,6.952428508557821e-05,6.909750059633753e-05,0.0008535693543647432,8.140271467373147e-14,7.033032306935638e-05,6.982179911574349e-05,0.0010170470923185349,9.69931668076858e-14,3.870929463470237e-05,1.0,0.0005
214,6.944694819216916e-05,6.904298172261314e-05,0.0008079326830970092,7.705046310879896e-14,7.033641304587945e-05,6.981881597312167e-05,0.0010352111421525478,9.872541017119305e-14,3.7885221972168965e-05,1.0,0.0005
215,6.956524256088029e-05,6.917747582597026e-05,0.0007755333726428513,7.39606241652657e-14,7.032557186903432e-05,6.981835758779198e-05,0.001014414243400097,9.674207913706531e-14,3.706796089501627e-05,1.0,0.0005
216,6.937387587317123e-05,6.896917712164379e-05,0.000809396988065061,7.719011024367185e-14,7.03243786119856e-05,6.981807382544503e-05,0.0010125834960490465,9.656748192971368e-14,3.625760102513102e-05,1.0,0.0005
217,6.927528825067615e-05,6.887914910833588e-05,0.0007922780567827493,7.555752108165957e-14,7.033280417090282e-05,6.981953629292548e-05,0.0010265064192935824,9.789529077782952e-14,3.545423122760495e-05,1.0,0.0005
218,6.974259920722126e-05,6.934500166700396e-05,0.000795195868704468,7.583578610587901e-14,7.032298162812367e-05,6.982202467042953e-05,0.001001911237835884,9.554971424534722e-14,3.465793960098947e-05,1.0,0.0005
219,6.900377898630923e-05,6.858169519731191e-05,0.0008441668375734619,8.050602124715995e-14,7.032114081084728e-05,6.981848127907142e-05,0.0010053201112896204,9.587479871423985e-14,3.386881346763479e-05,1.0,0.0005
220,6.915914781206145e-05,6.872423336509678e-05,0.0008698297502725559,8.29534266449121e-14,7.032172288745642e-05,6.98192889103666e-05,0.0010048627154901624,9.583117990558804e-14,3.308693936411417e-05,1.0,0.0005
221,6.981873408776818e-05,6.942878518218048e-05,0.0007798975600932046,7.437682629404596e-14,7.032203575363383e-05,6.981971091590822e-05,0.0010046660900115967,9.581241643174046e-14,3.2312403031733934e-05,1.0,0.0005
222,6.980274658910615e-05,6.93970298201193e-05,0.0008114350020443484,7.738447048117478e-14,7.032405846985057e-05,6.982123159104958e-05,0.0010056541068479419,9.590664037679303e-14,3.1545289407131124e-05,1.0,0.0005
223,6.958567036682803e-05,6.919633547807018e-05,0.0007786693458911031,7.425969335233704e-14,7.033289148239419e-05,6.981746264500543e-05,0.0010308725759387016,9.8311671845909e-14,3.0785682612959326e-05,1.0,0.0005
224,6.915357948470292e-05,6.874109669174147e-05,0.0008249652021469833,7.867481020953973e-14,7.031920540612191e-05,6.981567275943235e-05,0.001007055165246129,9.604024118949755e-14,3.003366594866344e-05,1.0,0.0005
225,6.939946862245453e-05,6.899144685475977e-05,0.0008160426647410238,7.782389176423498e-14,7.03172481735237e-05,6.981305341469124e-05,0.0010083802044391632,9.616663205775505e-14,2.9289321881345247e-05,1.0,0.0005
226,6.95304118118533e-05,6.914656052871023e-05,0.0007677026654364762,7.321383001580488e-14,7.031136192381382e-05,6.981530168559402e-05,0.0009921115124598145,9.461513197266472e-14,2.855273203671968e-05,1.0,0.0005
227,6.968442891266639e-05,6.931298054750787e-05,0.000742895851282687,7.084806710897554e-14,7.031524000922218e-05,6.981445767451078e-05,0.0010015771258622408,9.551782514894899e-14,2.782397719016378e-05,1.0,0.0005
228,6.938484431761396e-05,6.899778840676644e-05,0.0007741115770255357,7.38250307290875e-14,7.031622953945771e-05,6.981342448852956e-05,0.0010056078899651766,9.590222225294015e-14,2.710313725785886e-05,1.0,0.0005
229,6.97148569674089e-05,6.932274944551479e-05,0.0007842151690826957,7.478858417016038e-14,7.031602581264451e-05,6.98122603353113e-05,0.0010075262980535626,9.608520169833781e-14,2.6390291288026597e-05,1.0,0.0005
230,6.931639124513052e-05,6.890550312009972e-05,0.0008217761370992698,7.837067668425921e-14,7.031180575722829e-05,6.981488695601001e-05,0.0009938218863680959,9.477824341325158e-14,2.568551745226056e-05,1.0,0.0005
231,6.914990204307488e-05,6.872919063533704e-05,0.0008414241073897771,8.024445408491603e-14,7.032247231109068e-05,6.982196646276861e-05,0.0010009922552853823,9.546205649970177e-14,2.4988893036954036e-05,1.0,0.0005
232,6.926922811791143e-05,6.8860388359931e-05,0.0008176797369526604,7.798001475231228e-14,7.031072891550139e-05,6.981479236856103e-05,0.000991891953162849,9.459418654194501e-14,2.4300494434824366e-05,1.0,0.0005
233,6.926765466124703e-05,6.887760746857089e-05,0.0007800938244869586,7.439554296573407e-14,7.031783025013283e-05,6.981294427532703e-05,0.0010097676422446966,9.629894538037975e-14,2.3620397136535772e-05,1.0,0.0005
234,6.947113692827555e-05,6.907807033651082e-05,0.0007861323548102025,7.497142257739407e-14,7.030823326203972e-05,6.981305341469124e-05,0.000990347471088171,9.44468841242857e-14,2.294867572242108e-05,1.0,0.0005
235,6.902031563478917e-05,6.860654413408078e-05,0.0008275427626666882,7.892062571739266e-14,7.030853885225952e-05,6.981336628086865e-05,0.0009903587633743882,9.444798187898534e-14,2.2285403854302902e-05,1.0,0.0005
236,6.925388263001786e-05,6.886384308326326e-05,0.000780080247796693,7.439424789542719e-14,7.030744018265978e-05,6.98145231581293e-05,0.000985821825452149,9.401530389700069e-14,2.163065426741602e-05,1.0,0.0005
237,6.955918366132873e-05,6.918154851241447e-05,0.0007552697014466118,7.202812923476001e-14,7.031251880107448e-05,6.981525075389072e-05,0.0009945167694240808,9.484447461346329e-14,2.098449876243097e-05,1.0,0.0005
238,6.951023249835628e-05,6.912700682424672e-05,0.0007664517107837975,7.30945288133159e-14,7.031086715869606e-05,6.981191108934581e-05,0.0009979162132367492,9.516869172061793e-14,2.0347008197580364e-05,1.0,0.0005
239,6.97214795686936e-05,6.93553415427016e-05,0.0007322754038071607,6.983522283950623e-14,7.031097629806027e-05,6.981204933254048e-05,0.0009978675516322255,9.516407708512128e-14,1.9718252480888556e-05,1.0,0.0005
240,6.90703284709667e-05,6.866594073579694e-05,0.0008087760001278908,7.713088788218641e-14,7.030634151306003e-05,6.981281330808997e-05,0.0009870423236861825,9.413169977648059e-14,1.9098300562505256e-05,1.0,0.0005
241,6.938831988224855e-05,6.900370561012651e-05,0.0007692292289240127,7.335941378925772e-14,7.030438428046182e-05,6.981342448852956e-05,0.0009819180704653263,9.36430091997599e-14,1.848722042714456e-05,1.0,0.0005
242,6.920542660212713e-05,6.880561643086721e-05,0.0007996200687465084,7.625771044469513e-14,7.031596032902598e-05,6.98125222697854e-05,0.001006869599223137,9.602255514155889e-14,1.788507908662959e-05,1.0,0.0005
243,6.952573793399605e-05,6.913477199751946e-05,0.0007819314048254578,7.457078782309108e-14,7.03039622749202e-05,6.981391197768971e-05,0.0009800883708521724,9.346850686009836e-14,1.72919425725438e-05,1.0,0.0005
244,6.926217746834066e-05,6.887210067854879e-05,0.0007801535164432253,7.440123502713962e-14,7.030223059700802e-05,6.981212209211662e-05,0.0009802195709198713,9.348103617145415e-14,1.670787592899005e-05,1.0,0.0005
245,6.933207611328433e-05,6.89446634338711e-05,0.0007748245192549617,7.38930228390141e-14,7.030167034827173e-05,6.981173646636307e-05,0.000979859265498817,9.34466534100592e-14,1.61329432054576e-05,1.0,0.0005
246,6.926372835720432e-05,6.888711628192341e-05,0.0007532237258431959,7.183301040029211e-14,7.030577398836613e-05,6.981286423979327e-05,0.0009858222911134362,9.401533777831858e-14,1.5567207449798488e-05,1.0,0.0005
247,6.960164467010931e-05,6.9224959341967e-05,0.000753370258696693,7.184698569738429e-14,7.030504639260471e-05,6.981049227761105e-05,0.0009891118388623,9.432905845319084e-14,1.501073070131362e-05,1.0,0.0005
248,6.949725231329389e-05,6.912628946415448e-05,0.0007419263134055407,7.075560602612059e-14,7.030271081021056e-05,6.98102085152641e-05,0.0009849752532318234,9.393456471646841e-14,1.4463573983949338e-05,1.0,0.0005
249,6.999625092849799e-05,6.963266109084805e-05,0.0007271794843984673,6.934923823156571e-14,7.03029363648966e-05,6.98091316735372e-05,0.0009876342955976725,9.418813927582204e-14,1.3925797299605643e-05,1.0,0.0005
250,6.90940008607251e-05,6.869652688846592e-05,0.0007949473940120158,7.58120884784793e-14,7.030309643596411e-05,6.981109618209302e-05,0.0009839782724156976,9.383948696220501e-14,1.3397459621556147e-05,1.0,0.0005
251,6.94306644757073e-05,6.904958594902182e-05,0.000762156902918971,7.268494528513357e-14,7.030184497125447e-05,6.981044134590775e-05,0.0009828029433265328,9.372738723383359e-14,1.2878618887981037e-05,1.0,0.0005
252,6.949497580180986e-05,6.910858052324946e-05,0.0007727904027225291,7.369903311382138e-14,7.03082769177854e-05,6.981142360018566e-05,0.0009936897549778223,9.476564633926002e-14,1.2369331995613638e-05,1.0,0.0005
253,6.950666912894506e-05,6.913155491436215e-05,0.0007502273394986671,7.154725324044579e-14,7.030274718999863e-05,6.981148908380419e-05,0.0009825218003243208,9.370060066390962e-14,1.186965479350078e-05,1.0,0.0005
254,6.918609968556281e-05,6.879913971869874e-05,0.0007739211565822805,7.38068713763657e-14,7.030166307231411e-05,6.98099538567476e-05,0.0009833984076976776,9.378417909888109e-14,1.1379642076878523e-05,1.0,0.0005
255,6.897613663676242e-05,6.858071510115701e-05,0.0007908431767738598,7.542068081298301e-14,7.029692642390728e-05,6.98109288350679e-05,0.0009719952940940857,9.269668366229666e-14,1.0899347581163218e-05,1.0,0.0005
256,6.93878309132326e-05,6.901307445378595e-05,0.0007495133169745174,7.147915856775012e-14,7.030281994957477e-05,6.981016485951841e-05,0.0009853100636973977,9.396648091792095e-14,1.0428823976058729e-05,1.0,0.0005
